============================================================
Biblioteca : basepropr_opencv
Inicio     : 2026-06-28 16:18:41
============================================================
[2026-06-28 16:18:41] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 16:18:43] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.1670, label=1, decision=MATCH
[2026-06-28 17:05:20] PAIR: img1=20260602_212732.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, score=0.2410, label=0, decision=MATCH
[2026-06-28 17:05:21] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.2376, label=0, decision=MATCH
[2026-06-28 17:05:21] PAIR: img1=francisca_extra_01.jpg, img2=20260602_211809.jpg, score=0.2250, label=0, decision=MATCH
[2026-06-28 17:05:22] PAIR: img1=angela_baixa_45_esq.jpg, img2=willa_extra_04.jpg, score=0.2033, label=0, decision=MATCH
[2026-06-28 17:05:23] PAIR: img1=alessandra_baixa_45_30cm.jpeg, img2=angela_extra_13.jpg, score=0.2369, label=0, decision=MATCH
[2026-06-28 17:05:24] PAIR: img1=alessandra_extra_06.jpeg, img2=abraao_boa_45_dir.jpg, score=0.1441, label=0, decision=MATCH
[2026-06-28 17:05:24] PAIR: img1=angela_extra_13.jpg, img2=francisca_extra_13.jpg, score=0.1247, label=0, decision=MATCH
[2026-06-28 17:05:25] PAIR: img1=angela_extra_13.jpg, img2=20260602_212712.jpg, score=0.1890, label=0, decision=MATCH
[2026-06-28 17:05:26] PAIR: img1=alessandra_extra_02.jpeg, img2=abraao_extra_04.jpg, score=0.2099, label=0, decision=MATCH
[2026-06-28 17:05:27] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (3).jpeg, score=0.2186, label=0, decision=MATCH
[2026-06-28 17:05:27] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=20260602_211845.jpg, score=0.2606, label=0, decision=MATCH
[2026-06-28 17:05:28] PAIR: img1=20260602_212628.jpg, img2=angela_extra_03.jpg, score=0.2101, label=0, decision=MATCH
[2026-06-28 17:05:29] PAIR: img1=junior_extra_06.jpeg, img2=20260602_212019.jpg, score=0.1977, label=0, decision=MATCH
[2026-06-28 17:05:30] PAIR: img1=bia_moderada_frontal_30cm.jpeg, img2=20260602_212431.jpg, score=0.1600, label=0, decision=MATCH
[2026-06-28 17:05:30] PAIR: img1=abraao_baixa_frontal.jpg, img2=20260602_212016.jpg, score=0.1712, label=0, decision=MATCH
[2026-06-28 17:05:31] PAIR: img1=willa_extra_06.jpg, img2=francisca_extra_15.jpg, score=0.1777, label=0, decision=MATCH
[2026-06-28 17:05:32] PAIR: img1=junior_moderada_45_1m.jpeg, img2=francisca_extra_14.jpg, score=0.2005, label=0, decision=MATCH
[2026-06-28 17:05:34] PAIR: img1=20260602_212513.jpg, img2=junior_moderada_frontal_30cm.jpeg, score=0.1277, label=0, decision=MATCH
[2026-06-28 17:05:35] PAIR: img1=willa_extra_09.jpg, img2=20260602_212740.jpg, score=0.1866, label=0, decision=MATCH
[2026-06-28 17:05:38] PAIR: img1=20260602_212635.jpg, img2=angela_extra_04.jpg, score=0.1922, label=0, decision=MATCH
[2026-06-28 17:05:39] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=alessandra_baixa_45_1m.jpeg, score=0.2048, label=0, decision=MATCH
[2026-06-28 17:05:40] PAIR: img1=20260602_212633.jpg, img2=abraao_extra_07.jpg, score=0.1950, label=0, decision=MATCH
[2026-06-28 17:05:40] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=alessandra_extra_04.jpeg, score=0.3337, label=0, decision=MATCH
[2026-06-28 17:05:41] PAIR: img1=20260602_211805.jpg, img2=bia_boa_frontal_1m..jpeg, score=0.2617, label=0, decision=MATCH
[2026-06-28 17:05:42] PAIR: img1=francisca_baixa_45_esq.jpg, img2=willa_extra_02.jpg, score=0.1182, label=0, decision=MATCH
[2026-06-28 17:05:42] PAIR: img1=francisca_extra_13.jpg, img2=20260602_211913.jpg, score=0.1983, label=0, decision=MATCH
[2026-06-28 17:05:43] PAIR: img1=alessandra_extra_03.jpeg, img2=abraao_extra_04.jpg, score=0.1848, label=0, decision=MATCH
[2026-06-28 17:05:44] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=alessandra_boa_45_30cm.jpeg, score=0.2369, label=0, decision=MATCH
[2026-06-28 17:05:45] PAIR: img1=bia_extra_03.jpeg, img2=junior_extra_08.jpeg, score=0.1539, label=0, decision=MATCH
[2026-06-28 17:05:46] PAIR: img1=20260602_212629.jpg, img2=alessandra_extra_08.jpeg, score=0.1885, label=0, decision=MATCH
[2026-06-28 17:05:47] PAIR: img1=20260602_212621.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.2879, label=0, decision=MATCH
[2026-06-28 17:05:47] PAIR: img1=20260602_212025.jpg, img2=francisca_extra_05.jpg, score=0.2260, label=0, decision=MATCH
[2026-06-28 17:05:48] PAIR: img1=20260602_211805.jpg, img2=willa_baixa_45_30cm.jpg, score=0.2910, label=0, decision=MATCH
[2026-06-28 17:05:49] PAIR: img1=willa_extra_04.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.1216, label=0, decision=MATCH
[2026-06-28 17:05:50] PAIR: img1=20260602_192040.jpg, img2=francisca_extra_05.jpg, score=0.1389, label=0, decision=MATCH
[2026-06-28 17:05:50] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=20260602_211823.jpg, score=0.2355, label=0, decision=MATCH
[2026-06-28 17:05:51] PAIR: img1=abraao_extra_04.jpg, img2=francisca_baixa_45_dir.jpg, score=0.1275, label=0, decision=MATCH
[2026-06-28 17:05:51] PAIR: img1=francisca_baixa_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.1601, label=0, decision=MATCH
[2026-06-28 17:05:52] PAIR: img1=bia_extra_07.jpeg, img2=junior_extra_02.jpeg, score=0.1314, label=0, decision=MATCH
[2026-06-28 17:05:53] PAIR: img1=bia_extra_02.jpeg, img2=20260602_211823.jpg, score=0.1452, label=0, decision=MATCH
[2026-06-28 17:05:54] PAIR: img1=abraao_baixa_45_esq.jpg, img2=junior_boa_frontal_1m.jpeg, score=0.1846, label=0, decision=MATCH
[2026-06-28 17:05:55] PAIR: img1=abraao_extra_10.jpg, img2=20260602_212618.jpg, score=0.1648, label=0, decision=MATCH
[2026-06-28 17:05:56] PAIR: img1=20260602_212629.jpg, img2=20260602_211826.jpg, score=0.1782, label=0, decision=MATCH
[2026-06-28 17:05:57] PAIR: img1=junior_moderada_45_1m.jpeg, img2=20260602_212704.jpg, score=0.1920, label=0, decision=MATCH
[2026-06-28 17:05:58] PAIR: img1=junior_baixa_frontal_30cm.jpeg, img2=angela_extra_11.jpg, score=0.1645, label=0, decision=MATCH
[2026-06-28 17:05:59] PAIR: img1=angela_baixa_45_esq.jpg, img2=bia_extra_07.jpeg, score=0.1572, label=0, decision=MATCH
[2026-06-28 17:05:59] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, img2=20260602_211805.jpg, score=0.2887, label=0, decision=MATCH
[2026-06-28 17:06:00] PAIR: img1=francisca_extra_15.jpg, img2=alessandra_baixa_frontal_1m.jpeg, score=0.1254, label=0, decision=MATCH
[2026-06-28 17:06:01] PAIR: img1=junior_baixa_45_30cm.jpeg, img2=20260602_212628.jpg, score=0.2209, label=0, decision=MATCH
[2026-06-28 17:06:02] PAIR: img1=20260602_211805.jpg, img2=francisca_extra_14.jpg, score=0.2311, label=0, decision=MATCH
[2026-06-28 17:06:03] PAIR: img1=francisca_extra_05.jpg, img2=bia_boa_frontal_1m..jpeg, score=0.1264, label=0, decision=MATCH
[2026-06-28 17:06:04] PAIR: img1=bia_extra_01.jpeg, img2=francisca_extra_13.jpg, score=0.1380, label=0, decision=MATCH
[2026-06-28 17:06:05] PAIR: img1=junior_baixa_frontal_30cm.jpeg, img2=20260602_212654.jpg, score=0.1650, label=0, decision=MATCH
[2026-06-28 17:06:06] PAIR: img1=angela_extra_03.jpg, img2=20260602_212511.jpg, score=0.1781, label=0, decision=MATCH
[2026-06-28 17:06:06] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=20260602_211814.jpg, score=0.3206, label=0, decision=MATCH
[2026-06-28 17:06:07] PAIR: img1=bia_extra_04.jpeg, img2=20260602_212022.jpg, score=0.1522, label=0, decision=MATCH
[2026-06-28 17:06:08] PAIR: img1=junior_boa_45_1m.jpeg, img2=francisca_extra_04.jpg, score=0.1967, label=0, decision=MATCH
[2026-06-28 17:06:09] PAIR: img1=20260602_212521.jpg, img2=bia_baixa_frontal_1m.jpeg, score=0.1558, label=0, decision=MATCH
[2026-06-28 17:06:13] PAIR: img1=francisca_extra_13.jpg, img2=junior_extra_07.jpeg, score=0.1089, label=0, decision=MATCH
[2026-06-28 17:06:13] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=angela_extra_10.jpg, score=0.1928, label=0, decision=MATCH
[2026-06-28 17:06:14] PAIR: img1=alessandra_extra_05.jpeg, img2=abraao_baixa_45_esq.jpg, score=0.1624, label=0, decision=MATCH
[2026-06-28 17:06:14] PAIR: img1=abraao_extra_06.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (3).jpeg, score=0.1453, label=0, decision=MATCH
[2026-06-28 17:06:15] PAIR: img1=willa_extra_04.jpg, img2=20260602_212704.jpg, score=0.1745, label=0, decision=MATCH
[2026-06-28 17:06:17] PAIR: img1=junior_moderada_45_30cm.jpeg, img2=bia_baixa_frontal_1m.jpeg, score=0.2375, label=0, decision=MATCH
[2026-06-28 17:06:17] PAIR: img1=20260602_212625.jpg, img2=angela_extra_09.jpg, score=0.2213, label=0, decision=MATCH
[2026-06-28 17:06:18] PAIR: img1=abraao_extra_03.jpg, img2=20260602_212732.jpg, score=0.1969, label=0, decision=MATCH
[2026-06-28 17:06:19] PAIR: img1=20260602_212635.jpg, img2=bia_boa_45_1m..jpeg, score=0.2010, label=0, decision=MATCH
[2026-06-28 17:06:19] PAIR: img1=willa_extra_04.jpg, img2=francisca_extra_07.jpg, score=0.1466, label=0, decision=MATCH
[2026-06-28 17:06:21] PAIR: img1=angela_extra_05.jpg, img2=junior_extra_07.jpeg, score=0.1508, label=0, decision=MATCH
[2026-06-28 17:06:21] PAIR: img1=20260602_212625.jpg, img2=alessandra_extra_08.jpeg, score=0.1957, label=0, decision=MATCH
[2026-06-28 17:06:23] PAIR: img1=abraao_extra_09.jpg, img2=junior_extra_07.jpeg, score=0.1583, label=0, decision=MATCH
[2026-06-28 17:06:23] PAIR: img1=angela_extra_06.jpg, img2=francisca_extra_15.jpg, score=0.1465, label=0, decision=MATCH
[2026-06-28 17:06:24] PAIR: img1=willa_extra_09.jpg, img2=angela_boa_45_dir.jpg, score=0.1894, label=0, decision=MATCH
[2026-06-28 17:06:25] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=abraao_baixa_frontal.jpg, score=0.2675, label=0, decision=MATCH
[2026-06-28 17:06:25] PAIR: img1=francisca_extra_09.jpg, img2=20260602_211920.jpg, score=0.1346, label=0, decision=MATCH
[2026-06-28 17:06:25] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=0.1396, label=0, decision=MATCH
[2026-06-28 17:06:26] PAIR: img1=bia_boa_45_30cm.jpeg, img2=20260602_212016.jpg, score=0.1931, label=0, decision=MATCH
[2026-06-28 17:06:26] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=abraao_boa_frontal.jpg, score=0.2157, label=0, decision=MATCH
[2026-06-28 17:06:27] PAIR: img1=willa_extra_06.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.3007, label=0, decision=MATCH
[2026-06-28 17:06:27] PAIR: img1=abraao_baixo_45_esq.jpg, img2=julia_boa_frontal.jpg, score=0.1903, label=0, decision=MATCH
[2026-06-28 17:06:28] PAIR: img1=willa_extra_03.jpg, img2=julia_boa_45_esq.jpg, score=0.2333, label=0, decision=MATCH
[2026-06-28 17:06:28] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=abraao_baixo_45_esq.jpg, score=0.1656, label=0, decision=MATCH
[2026-06-28 17:06:28] PAIR: img1=willa_extra_03.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.1063, label=0, decision=MATCH
[2026-06-28 17:06:29] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=abraao_boa_45_.jpg, score=0.1883, label=0, decision=MATCH
[2026-06-28 17:06:30] PAIR: img1=20260602_212513.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.1954, label=0, decision=MATCH
[2026-06-28 17:06:30] PAIR: img1=20260602_212704.jpg, img2=20260602_211920.jpg, score=0.1755, label=0, decision=MATCH
[2026-06-28 17:06:31] PAIR: img1=willa_baixa_45_30cm.jpg, img2=20260602_212633.jpg, score=0.2137, label=0, decision=MATCH
[2026-06-28 17:06:32] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=junior_moderada_frontal_1m.jpeg, score=0.1489, label=0, decision=MATCH
[2026-06-28 17:06:33] PAIR: img1=alessandra_extra_05.jpeg, img2=20260602_211820.jpg, score=0.1650, label=0, decision=MATCH
[2026-06-28 17:06:34] PAIR: img1=francisca_extra_06.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.1959, label=0, decision=MATCH
[2026-06-28 17:06:34] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=willa_extra_04.jpg, score=0.1803, label=0, decision=MATCH
[2026-06-28 17:06:35] PAIR: img1=abraao_baixa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.2277, label=0, decision=MATCH
[2026-06-28 17:06:35] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=willa_extra_03.jpg, score=0.1250, label=0, decision=MATCH
[2026-06-28 17:06:35] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, img2=willa_extra_06.jpg, score=0.2270, label=0, decision=MATCH
[2026-06-28 17:06:36] PAIR: img1=20260602_212035.jpg, img2=bia_boa_45_30cm.jpeg, score=0.1818, label=0, decision=MATCH
[2026-06-28 17:06:37] PAIR: img1=20260602_212633.jpg, img2=angela_extra_12.jpg, score=0.2435, label=0, decision=MATCH
[2026-06-28 17:06:38] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=junior_extra_06.jpeg, score=0.2568, label=0, decision=MATCH
[2026-06-28 17:06:39] PAIR: img1=angela_boa_45_esq.jpg, img2=francisca_boa_45_esq.jpg, score=0.1538, label=0, decision=MATCH
[2026-06-28 17:06:40] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=abraao_boa_45_.jpg, score=0.2170, label=0, decision=MATCH
[2026-06-28 17:06:40] PAIR: img1=20260602_212629.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, score=0.2318, label=0, decision=MATCH
[2026-06-28 17:06:40] PAIR: img1=angela_extra_09.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19.jpeg, score=0.1997, label=0, decision=MATCH
[2026-06-28 17:06:41] PAIR: img1=20260602_212521.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, score=0.1496, label=0, decision=MATCH
[2026-06-28 17:06:41] PAIR: img1=20260602_212022.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.2782, label=0, decision=MATCH
[2026-06-28 17:06:41] PAIR: img1=20260602_212712.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14.jpeg, score=0.2174, label=0, decision=MATCH
[2026-06-28 17:06:42] PAIR: img1=20260602_192040.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.2070, label=0, decision=MATCH
[2026-06-28 17:06:43] PAIR: img1=julia_boa_45_esq(1).jpg, img2=bia_extra_01.jpeg, score=0.1661, label=0, decision=MATCH
[2026-06-28 17:06:43] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, img2=20260602_211917.jpg, score=0.2739, label=0, decision=MATCH
[2026-06-28 17:06:44] PAIR: img1=junior_moderada_frontal_1m.jpeg, img2=abraao_extra_09.jpg, score=0.1652, label=0, decision=MATCH
[2026-06-28 17:06:48] PAIR: img1=abraao_extra_10.jpg, img2=angela_extra_03.jpg, score=0.1950, label=0, decision=MATCH
[2026-06-28 17:06:48] PAIR: img1=20260602_212625.jpg, img2=20260602_212019.jpg, score=0.2343, label=0, decision=MATCH
[2026-06-28 17:06:49] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=abraao_extra_09.jpg, score=0.1787, label=0, decision=MATCH
[2026-06-28 17:06:49] PAIR: img1=abraao_extra_03.jpg, img2=20260602_212030.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 17:06:50] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=junior_baixa_45_1m.jpeg, score=0.1638, label=0, decision=MATCH
[2026-06-28 17:06:51] PAIR: img1=julia_boa_45_esq(1).jpg, img2=willa_extra_08.jpg, score=0.1966, label=0, decision=MATCH
[2026-06-28 17:06:52] PAIR: img1=willa_extra_06.jpg, img2=junior_extra_04.jpeg, score=0.2220, label=0, decision=MATCH
[2026-06-28 17:06:53] PAIR: img1=francisca_boa_frontal.jpg, img2=20260602_212431.jpg, score=0.1198, label=0, decision=MATCH
[2026-06-28 17:06:53] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=francisca_extra_03.jpg, score=0.1402, label=0, decision=MATCH
[2026-06-28 17:06:54] PAIR: img1=willa_extra_02.jpg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.1439, label=0, decision=MATCH
[2026-06-28 17:06:55] PAIR: img1=alessandra_extra_08.jpeg, img2=francisca_baixa_45_esq.jpg, score=0.1286, label=0, decision=MATCH
[2026-06-28 17:06:56] PAIR: img1=angela_baixa_frontal.jpg, img2=20260602_211837.jpg, score=0.1913, label=0, decision=MATCH
[2026-06-28 17:06:56] PAIR: img1=francisca_extra_15.jpg, img2=angela_extra_03.jpg, score=0.1715, label=0, decision=MATCH
[2026-06-28 17:06:57] PAIR: img1=Francisca_boa_45_dir.jpg, img2=20260602_212511.jpg, score=0.1779, label=0, decision=MATCH
[2026-06-28 17:06:58] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=angela_boa_45_esq.jpg, score=0.1953, label=0, decision=MATCH
[2026-06-28 17:06:59] PAIR: img1=20260602_212631.jpg, img2=junior_extra_01.jpeg, score=0.2779, label=0, decision=MATCH
[2026-06-28 17:07:00] PAIR: img1=bia_boa_45_30cm.jpeg, img2=julia_boa_45_esq(1).jpg, score=0.2075, label=0, decision=MATCH
[2026-06-28 17:07:01] PAIR: img1=willa_extra_08.jpg, img2=angela_extra_08.jpg, score=0.1653, label=0, decision=MATCH
[2026-06-28 17:07:01] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18.jpeg, img2=bia_extra_07.jpeg, score=0.1645, label=0, decision=MATCH
[2026-06-28 17:07:02] PAIR: img1=angela_extra_13.jpg, img2=bia_extra_04.jpeg, score=0.1345, label=0, decision=MATCH
[2026-06-28 17:07:03] PAIR: img1=alessandra_baixa_frontal_30cm.jpeg, img2=francisca_baixa_45_dir.jpg, score=0.1456, label=0, decision=MATCH
[2026-06-28 17:07:04] PAIR: img1=angela_extra_07.jpg, img2=20260602_212740.jpg, score=0.2307, label=0, decision=MATCH
[2026-06-28 17:07:04] PAIR: img1=francisca_extra_13.jpg, img2=20260602_212635.jpg, score=0.1789, label=0, decision=MATCH
[2026-06-28 17:07:05] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=willa_boa_45_30cm.jpg, score=0.2255, label=0, decision=MATCH
[2026-06-28 17:07:05] PAIR: img1=angela_extra_08.jpg, img2=20260602_211805.jpg, score=0.2077, label=0, decision=MATCH
[2026-06-28 17:07:06] PAIR: img1=francisca_extra_07.jpg, img2=20260602_212709.jpg, score=0.2040, label=0, decision=MATCH
[2026-06-28 17:07:07] PAIR: img1=20260602_211814.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.1653, label=0, decision=MATCH
[2026-06-28 17:07:08] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, score=0.1194, label=0, decision=MATCH
[2026-06-28 17:07:09] PAIR: img1=francisca_extra_03.jpg, img2=junior_extra_01.jpeg, score=0.2676, label=0, decision=MATCH
[2026-06-28 17:07:10] PAIR: img1=abraao_extra_06.jpg, img2=francisca_extra_09.jpg, score=0.1328, label=0, decision=MATCH
[2026-06-28 17:07:11] PAIR: img1=bia_moderada_45_1m.jpeg, img2=willa_extra_03.jpg, score=0.1771, label=0, decision=MATCH
[2026-06-28 17:07:11] PAIR: img1=angela_extra_12.jpg, img2=junior_baixa_45_1m.jpeg, score=0.2823, label=0, decision=MATCH
[2026-06-28 17:07:12] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=abraao_extra_07.jpg, score=0.1771, label=0, decision=MATCH
[2026-06-28 17:07:13] PAIR: img1=abraao_baixo_45_esq.jpg, img2=20260602_212035.jpg, score=0.1747, label=0, decision=MATCH
[2026-06-28 17:07:14] PAIR: img1=20260602_212635.jpg, img2=junior_extra_02.jpeg, score=0.1842, label=0, decision=MATCH
[2026-06-28 17:07:14] PAIR: img1=francisca_baixa_45_dir.jpg, img2=bia_baixa_45_1m.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 17:07:15] PAIR: img1=20260602_212431.jpg, img2=abraao_boa_frontal.jpg, score=0.1248, label=0, decision=MATCH
[2026-06-28 17:07:16] PAIR: img1=20260602_212511.jpg, img2=abraao_baixa_frontal.jpg, score=0.1293, label=0, decision=MATCH
[2026-06-28 17:07:16] PAIR: img1=willa_extra_05.jpg, img2=angela_extra_13.jpg, score=0.1522, label=0, decision=MATCH
[2026-06-28 17:07:17] PAIR: img1=angela_boa_frontal.jpg, img2=abraao_extra_02.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 17:07:17] PAIR: img1=francisca_baixa_45_esq.jpg, img2=20260602_212732.jpg, score=0.1975, label=0, decision=MATCH
[2026-06-28 17:07:18] PAIR: img1=francisca_extra_05.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, score=0.1409, label=0, decision=MATCH
[2026-06-28 17:07:18] PAIR: img1=angela_extra_03.jpg, img2=abraao_baixa_45_esq.jpg, score=0.2243, label=0, decision=MATCH
[2026-06-28 17:07:18] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=20260602_212431.jpg, score=0.2488, label=0, decision=MATCH
[2026-06-28 17:07:19] PAIR: img1=francisca_boa_frontal.jpg, img2=willa_extra_07.jpg, score=0.1475, label=0, decision=MATCH
[2026-06-28 17:07:20] PAIR: img1=abraao_boa_frontal.jpg, img2=20260602_212724.jpg, score=0.1896, label=0, decision=MATCH
[2026-06-28 17:07:23] PAIR: img1=angela_boa_45_dir.jpg, img2=20260602_212629.jpg, score=0.2313, label=0, decision=MATCH
[2026-06-28 17:07:24] PAIR: img1=20260602_211826.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=0.1481, label=0, decision=MATCH
[2026-06-28 17:07:24] PAIR: img1=abraao_extra_02.jpg, img2=20260602_212628.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 17:07:25] PAIR: img1=alessandra_baixa_frontal_1m.jpeg, img2=abraao_extra_02.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 17:07:26] PAIR: img1=20260602_212740.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.1797, label=0, decision=MATCH
[2026-06-28 17:07:26] PAIR: img1=alessandra_extra_05.jpeg, img2=willa_boa_45_30cm.jpg, score=0.1990, label=0, decision=MATCH
[2026-06-28 17:07:28] PAIR: img1=angela_extra_07.jpg, img2=junior_moderada_frontal_1m.jpeg, score=0.1534, label=0, decision=MATCH
[2026-06-28 17:07:28] PAIR: img1=alessandra_extra_08.jpeg, img2=20260602_212016.jpg, score=0.1506, label=0, decision=MATCH
[2026-06-28 17:07:29] PAIR: img1=20260602_211805.jpg, img2=bia_extra_05.jpeg, score=0.2090, label=0, decision=MATCH
[2026-06-28 17:07:30] PAIR: img1=julia_boa_frontal.jpg, img2=abraao_extra_05.jpg, score=0.1481, label=0, decision=MATCH
[2026-06-28 17:07:31] PAIR: img1=junior_extra_05.jpeg, img2=francisca_baixa_45_dir.jpg, score=0.1242, label=0, decision=MATCH
[2026-06-28 17:07:32] PAIR: img1=abraao_extra_04.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.1930, label=0, decision=MATCH
[2026-06-28 17:07:33] PAIR: img1=20260602_211920.jpg, img2=alessandra_boa_frontal_1m..jpeg, score=0.1250, label=0, decision=MATCH
[2026-06-28 17:07:33] PAIR: img1=francisca_baixa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, score=0.1359, label=0, decision=MATCH
[2026-06-28 17:07:34] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=20260602_212732.jpg, score=0.1899, label=0, decision=MATCH
[2026-06-28 17:07:35] PAIR: img1=bia_baixa_45_30cm.jpeg, img2=angela_extra_01.jpg, score=0.3579, label=0, decision=MATCH
[2026-06-28 17:07:36] PAIR: img1=abraao_extra_03.jpg, img2=20260602_212016.jpg, score=0.1840, label=0, decision=MATCH
[2026-06-28 17:07:36] PAIR: img1=20260602_211805.jpg, img2=20260602_212621.jpg, score=0.2675, label=0, decision=MATCH
[2026-06-28 17:07:38] PAIR: img1=junior_extra_03.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.1802, label=0, decision=MATCH
[2026-06-28 17:07:38] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (4).jpeg, img2=abraao_extra_10.jpg, score=0.1524, label=0, decision=MATCH
[2026-06-28 17:07:39] PAIR: img1=20260602_212629.jpg, img2=20260602_212025.jpg, score=0.2037, label=0, decision=MATCH
[2026-06-28 17:07:40] PAIR: img1=bia_baixa_45_30cm.jpeg, img2=abraao_boa_45_.jpg, score=0.3225, label=0, decision=MATCH
[2026-06-28 17:07:40] PAIR: img1=20260602_212740.jpg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.2065, label=0, decision=MATCH
[2026-06-28 17:07:41] PAIR: img1=angela_extra_04.jpg, img2=alessandra_baixa_frontal_30cm.jpeg, score=0.1422, label=0, decision=MATCH
[2026-06-28 17:07:42] PAIR: img1=julia_boa_frontal.jpg, img2=angela_baixa_frontal.jpg, score=0.2090, label=0, decision=MATCH
[2026-06-28 17:07:42] PAIR: img1=abraao_extra_09.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.1787, label=0, decision=MATCH
[2026-06-28 17:07:43] PAIR: img1=abraao_extra_07.jpg, img2=bia_extra_03.jpeg, score=0.1165, label=0, decision=MATCH
[2026-06-28 17:07:44] PAIR: img1=20260602_211913.jpg, img2=angela_extra_01.jpg, score=0.3074, label=0, decision=MATCH
[2026-06-28 17:07:45] PAIR: img1=alessandra_extra_03.jpeg, img2=angela_baixa_frontal.jpg, score=0.1234, label=0, decision=MATCH
[2026-06-28 17:07:45] PAIR: img1=abraao_boa_45_.jpg, img2=francisca_extra_08.jpg, score=0.1488, label=0, decision=MATCH
