============================================================
Biblioteca : basepropr_deepface
Inicio     : 2026-06-29 00:38:11
============================================================
[2026-06-29 00:38:11] INFO: Dataset=BasePropr | Pares=4092
[2026-06-29 00:38:15] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.0835, label=1, decision=MATCH
[2026-06-29 01:05:35] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=bia_extra_04.jpeg, score=0.5240, label=0, decision=NO_MATCH
[2026-06-29 01:05:36] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=angela_extra_12.jpg, score=0.9109, label=0, decision=NO_MATCH
[2026-06-29 01:05:37] PAIR: img1=20260602_212418.jpg, img2=alessandra_boa_45_30cm.jpeg, score=0.8761, label=0, decision=NO_MATCH
[2026-06-29 01:05:37] PAIR: img1=20260602_212016.jpg, img2=20260602_212631.jpg, score=0.8925, label=0, decision=NO_MATCH
[2026-06-29 01:05:38] PAIR: img1=abraao_extra_04.jpg, img2=20260602_212635.jpg, score=0.8403, label=0, decision=NO_MATCH
[2026-06-29 01:05:38] PAIR: img1=junior_baixa_45_30cm.jpeg, img2=francisca_extra_11.jpg, score=0.8767, label=0, decision=NO_MATCH
[2026-06-29 01:05:39] PAIR: img1=bia_extra_05.jpeg, img2=20260602_211920.jpg, score=0.8486, label=0, decision=NO_MATCH
[2026-06-29 01:05:39] PAIR: img1=bia_extra_07.jpeg, img2=abraao_extra_08.jpg, score=0.9068, label=0, decision=NO_MATCH
[2026-06-29 01:05:40] PAIR: img1=20260602_212507.jpg, img2=20260602_212740.jpg, score=0.8749, label=0, decision=NO_MATCH
[2026-06-29 01:05:40] PAIR: img1=20260602_212628.jpg, img2=junior_extra_08.jpeg, score=0.9385, label=0, decision=NO_MATCH
[2026-06-29 01:05:41] PAIR: img1=alessandra_extra_05.jpeg, img2=abraao_extra_07.jpg, score=0.7464, label=0, decision=NO_MATCH
[2026-06-29 01:05:42] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=20260602_211805.jpg, score=0.8951, label=0, decision=NO_MATCH
[2026-06-29 01:05:42] PAIR: img1=abraao_extra_10.jpg, img2=francisca_extra_13.jpg, score=0.9040, label=0, decision=NO_MATCH
[2026-06-29 01:05:43] PAIR: img1=bia_extra_03.jpeg, img2=20260602_212712.jpg, score=0.9344, label=0, decision=NO_MATCH
[2026-06-29 01:05:44] PAIR: img1=alessandra_extra_07.jpeg, img2=bia_extra_03.jpeg, score=0.8660, label=0, decision=NO_MATCH
[2026-06-29 01:05:44] PAIR: img1=20260602_212628.jpg, img2=abraao_extra_01.jpg, score=0.8230, label=0, decision=NO_MATCH
[2026-06-29 01:05:45] PAIR: img1=alessandra_extra_04.jpeg, img2=junior_extra_02.jpeg, score=0.6839, label=0, decision=NO_MATCH
[2026-06-29 01:05:45] PAIR: img1=20260602_211917.jpg, img2=20260602_212511.jpg, score=0.8523, label=0, decision=NO_MATCH
[2026-06-29 01:05:46] PAIR: img1=alessandra_extra_08.jpeg, img2=angela_boa_45_esq.jpg, score=0.7985, label=0, decision=NO_MATCH
[2026-06-29 01:05:46] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, img2=abraao_boa_frontal.jpg, score=0.8049, label=0, decision=NO_MATCH
[2026-06-29 01:05:47] PAIR: img1=bia_extra_05.jpeg, img2=abraao_boa_frontal.jpg, score=0.9202, label=0, decision=NO_MATCH
[2026-06-29 01:05:48] PAIR: img1=20260602_212709.jpg, img2=bia_baixa_frontal_30cm.jpeg, score=0.9061, label=0, decision=NO_MATCH
[2026-06-29 01:05:48] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.8447, label=0, decision=NO_MATCH
[2026-06-29 01:05:49] PAIR: img1=abraao_extra_08.jpg, img2=julia_boa_frontal.jpg, score=0.8489, label=0, decision=NO_MATCH
[2026-06-29 01:05:49] PAIR: img1=20260602_212016.jpg, img2=20260602_192040.jpg, score=0.9361, label=0, decision=NO_MATCH
[2026-06-29 01:05:50] PAIR: img1=20260602_212022.jpg, img2=alessandra_extra_06.jpeg, score=0.9238, label=0, decision=NO_MATCH
[2026-06-29 01:05:50] PAIR: img1=willa_extra_09.jpg, img2=20260602_212631.jpg, score=0.9081, label=0, decision=NO_MATCH
[2026-06-29 01:05:51] PAIR: img1=20260602_212513.jpg, img2=angela_boa_45_dir.jpg, score=0.8066, label=0, decision=NO_MATCH
[2026-06-29 01:05:51] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17.jpeg, img2=junior_extra_05.jpeg, score=0.8449, label=0, decision=NO_MATCH
[2026-06-29 01:05:52] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, img2=bia_extra_05.jpeg, score=0.7161, label=0, decision=NO_MATCH
[2026-06-29 01:05:52] PAIR: img1=junior_extra_07.jpeg, img2=francisca_boa_45_esq.jpg, score=0.8902, label=0, decision=NO_MATCH
[2026-06-29 01:05:53] PAIR: img1=angela_extra_11.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (2).jpeg, score=0.9175, label=0, decision=NO_MATCH
[2026-06-29 01:05:54] PAIR: img1=20260602_212022.jpg, img2=junior_boa_frontal_1m.jpeg, score=0.9580, label=0, decision=NO_MATCH
[2026-06-29 01:05:54] PAIR: img1=bia_moderada_frontal_30cm.jpeg, img2=willa_extra_02.jpg, score=0.8971, label=0, decision=NO_MATCH
[2026-06-29 01:05:55] PAIR: img1=junior_boa_45_30cm.jpeg, img2=angela_extra_11.jpg, score=0.8801, label=0, decision=NO_MATCH
[2026-06-29 01:05:56] PAIR: img1=20260602_211814.jpg, img2=junior_extra_04.jpeg, score=0.8771, label=0, decision=NO_MATCH
[2026-06-29 01:05:56] PAIR: img1=20260602_212025.jpg, img2=julia_boa_frontal.jpg, score=0.8818, label=0, decision=NO_MATCH
[2026-06-29 01:05:56] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (2).jpeg, img2=20260602_211923.jpg, score=0.8701, label=0, decision=NO_MATCH
[2026-06-29 01:05:57] PAIR: img1=alessandra_baixa_frontal_30cm.jpeg, img2=20260602_211805.jpg, score=0.9313, label=0, decision=NO_MATCH
[2026-06-29 01:05:58] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13 (2).jpeg, img2=angela_baixa_45_esq.jpg, score=0.8492, label=0, decision=NO_MATCH
[2026-06-29 01:05:58] PAIR: img1=bia_boa_45_30cm.jpeg, img2=francisca_extra_04.jpg, score=0.9574, label=0, decision=NO_MATCH
[2026-06-29 01:05:59] PAIR: img1=francisca_baixa_45_dir.jpg, img2=angela_extra_04.jpg, score=0.8577, label=0, decision=NO_MATCH
[2026-06-29 01:05:59] PAIR: img1=bia_baixa_45_30cm.jpeg, img2=20260602_211917.jpg, score=0.9015, label=0, decision=NO_MATCH
[2026-06-29 01:06:00] PAIR: img1=julia_boa_45_esq.jpg, img2=abraao_extra_01.jpg, score=0.8056, label=0, decision=NO_MATCH
[2026-06-29 01:06:00] PAIR: img1=20260602_211836.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17.jpeg, score=0.8218, label=0, decision=NO_MATCH
[2026-06-29 01:06:01] PAIR: img1=francisca_extra_07.jpg, img2=alessandra_extra_05.jpeg, score=0.9324, label=0, decision=NO_MATCH
[2026-06-29 01:06:02] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=junior_baixa_45_30cm.jpeg, score=0.9177, label=0, decision=NO_MATCH
[2026-06-29 01:06:02] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=francisca_extra_15.jpg, score=0.9258, label=0, decision=NO_MATCH
[2026-06-29 01:06:03] PAIR: img1=20260602_212712.jpg, img2=bia_moderada_frontal_1m.jpeg, score=0.9301, label=0, decision=NO_MATCH
[2026-06-29 01:06:03] PAIR: img1=20260602_211826.jpg, img2=bia_extra_02.jpeg, score=0.8522, label=0, decision=NO_MATCH
[2026-06-29 01:06:04] PAIR: img1=20260602_212625.jpg, img2=angela_boa_frontal.jpg, score=0.8593, label=0, decision=NO_MATCH
[2026-06-29 01:06:04] PAIR: img1=angela_boa_45_dir.jpg, img2=20260602_211920.jpg, score=0.9416, label=0, decision=NO_MATCH
[2026-06-29 01:06:05] PAIR: img1=alessandra_extra_01.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, score=0.8109, label=0, decision=NO_MATCH
[2026-06-29 01:06:06] PAIR: img1=francisca_boa_frontal.jpg, img2=angela_extra_13.jpg, score=0.8375, label=0, decision=NO_MATCH
[2026-06-29 01:06:06] PAIR: img1=francisca_extra_05.jpg, img2=alessandra_extra_07.jpeg, score=0.9173, label=0, decision=NO_MATCH
[2026-06-29 01:06:07] PAIR: img1=angela_boa_45_esq.jpg, img2=alessandra_extra_03.jpeg, score=0.8000, label=0, decision=NO_MATCH
[2026-06-29 01:06:08] PAIR: img1=willa_extra_02.jpg, img2=alessandra_extra_08.jpeg, score=0.9159, label=0, decision=NO_MATCH
[2026-06-29 01:06:08] PAIR: img1=willa_extra_04.jpg, img2=20260602_211812.jpg, score=0.8580, label=0, decision=NO_MATCH
[2026-06-29 01:06:09] PAIR: img1=junior_boa_frontal_30cm.jpeg, img2=20260602_211823.jpg, score=0.9310, label=0, decision=NO_MATCH
[2026-06-29 01:06:09] PAIR: img1=20260602_212019.jpg, img2=abraao_boa_45_dir.jpg, score=0.9216, label=0, decision=NO_MATCH
[2026-06-29 01:06:09] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=20260602_211920.jpg, score=0.8314, label=0, decision=NO_MATCH
[2026-06-29 01:06:10] PAIR: img1=abraao_extra_01.jpg, img2=junior_boa_frontal_1m.jpeg, score=0.9619, label=0, decision=NO_MATCH
[2026-06-29 01:06:11] PAIR: img1=junior_extra_04.jpeg, img2=willa_extra_02.jpg, score=0.8689, label=0, decision=NO_MATCH
[2026-06-29 01:06:12] PAIR: img1=bia_extra_08.jpeg, img2=20260602_212022.jpg, score=0.8673, label=0, decision=NO_MATCH
[2026-06-29 01:06:12] PAIR: img1=alessandra_extra_04.jpeg, img2=abraao_extra_08.jpg, score=0.8619, label=0, decision=NO_MATCH
[2026-06-29 01:06:13] PAIR: img1=bia_baixa_45_30cm.jpeg, img2=willa_extra_03.jpg, score=0.8499, label=0, decision=NO_MATCH
[2026-06-29 01:06:13] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, img2=abraao_extra_02.jpg, score=0.8502, label=0, decision=NO_MATCH
[2026-06-29 01:06:14] PAIR: img1=junior_moderada_45_1m.jpeg, img2=20260602_212013.jpg, score=0.9589, label=0, decision=NO_MATCH
[2026-06-29 01:06:14] PAIR: img1=20260602_212704.jpg, img2=alessandra_boa_frontal_1m..jpeg, score=0.9177, label=0, decision=NO_MATCH
[2026-06-29 01:06:15] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=20260602_211814.jpg, score=0.9603, label=0, decision=NO_MATCH
[2026-06-29 01:06:16] PAIR: img1=angela_extra_12.jpg, img2=20260602_211805.jpg, score=0.8130, label=0, decision=NO_MATCH
[2026-06-29 01:06:16] PAIR: img1=abraao_boa_frontal.jpg, img2=bia_extra_06.jpeg, score=0.8826, label=0, decision=NO_MATCH
[2026-06-29 01:06:17] PAIR: img1=abraao_extra_07.jpg, img2=bia_baixa_frontal_1m.jpeg, score=0.8752, label=0, decision=NO_MATCH
[2026-06-29 01:06:17] PAIR: img1=angela_extra_09.jpg, img2=alessandra_extra_03.jpeg, score=0.7952, label=0, decision=NO_MATCH
[2026-06-29 01:06:18] PAIR: img1=alessandra_baixa_frontal_1m.jpeg, img2=abraao_baixa_45_esq.jpg, score=0.8383, label=0, decision=NO_MATCH
[2026-06-29 01:06:18] PAIR: img1=angela_extra_12.jpg, img2=francisca_baixa_45_esq.jpg, score=0.7919, label=0, decision=NO_MATCH
[2026-06-29 01:06:19] PAIR: img1=willa_boa_45_30cm.jpg, img2=bia_extra_06.jpeg, score=0.9329, label=0, decision=NO_MATCH
[2026-06-29 01:06:19] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=20260602_212724.jpg, score=0.8442, label=0, decision=NO_MATCH
[2026-06-29 01:06:20] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, img2=junior_extra_05.jpeg, score=0.8740, label=0, decision=NO_MATCH
[2026-06-29 01:06:20] PAIR: img1=abraao_baixa_45_dir.jpg, img2=20260602_212032.jpg, score=0.8914, label=0, decision=NO_MATCH
[2026-06-29 01:06:21] PAIR: img1=abraao_extra_10.jpg, img2=junior_baixa_frontal_30cm.jpeg, score=0.9261, label=0, decision=NO_MATCH
[2026-06-29 01:06:22] PAIR: img1=francisca_extra_15.jpg, img2=20260602_212507.jpg, score=0.9127, label=0, decision=NO_MATCH
[2026-06-29 01:06:22] PAIR: img1=francisca_extra_07.jpg, img2=20260602_212724.jpg, score=0.7577, label=0, decision=NO_MATCH
[2026-06-29 01:06:23] PAIR: img1=alessandra_boa_45_30cm.jpeg, img2=julia_boa_45_esq.jpg, score=0.8898, label=0, decision=NO_MATCH
[2026-06-29 01:06:23] PAIR: img1=bia_extra_05.jpeg, img2=angela_extra_12.jpg, score=0.8830, label=0, decision=NO_MATCH
[2026-06-29 01:06:24] PAIR: img1=francisca_extra_04.jpg, img2=angela_extra_06.jpg, score=0.9048, label=0, decision=NO_MATCH
[2026-06-29 01:06:25] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=20260602_211820.jpg, score=0.8666, label=0, decision=NO_MATCH
[2026-06-29 01:06:25] PAIR: img1=abraao_baixa_45_dir.jpg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.9150, label=0, decision=NO_MATCH
[2026-06-29 01:06:26] PAIR: img1=willa_moderada_45_30cm.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, score=0.9616, label=0, decision=NO_MATCH
[2026-06-29 01:06:26] PAIR: img1=abraao_boa_frontal.jpg, img2=francisca_extra_06.jpg, score=0.8954, label=0, decision=NO_MATCH
[2026-06-29 01:06:27] PAIR: img1=bia_moderada_45_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (2).jpeg, score=0.7015, label=0, decision=NO_MATCH
[2026-06-29 01:06:27] PAIR: img1=angela_extra_02.jpg, img2=willa_boa_45_30cm.jpg, score=0.7357, label=0, decision=NO_MATCH
[2026-06-29 01:06:28] PAIR: img1=bia_boa_45_30cm.jpeg, img2=abraao_baixa_45_esq.jpg, score=0.9099, label=0, decision=NO_MATCH
[2026-06-29 01:06:28] PAIR: img1=20260602_212032.jpg, img2=julia_boa_45_esq.jpg, score=0.8476, label=0, decision=NO_MATCH
[2026-06-29 01:06:29] PAIR: img1=abraao_baixa_frontal.jpg, img2=francisca_extra_03.jpg, score=0.8966, label=0, decision=NO_MATCH
[2026-06-29 01:06:29] PAIR: img1=abraao_extra_09.jpg, img2=bia_extra_03.jpeg, score=0.8547, label=0, decision=NO_MATCH
[2026-06-29 01:06:30] PAIR: img1=francisca_extra_01.jpg, img2=abraao_extra_04.jpg, score=0.9280, label=0, decision=NO_MATCH
[2026-06-29 01:06:30] PAIR: img1=20260602_212709.jpg, img2=willa_extra_02.jpg, score=0.8702, label=0, decision=NO_MATCH
[2026-06-29 01:06:31] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=angela_extra_13.jpg, score=0.8254, label=0, decision=NO_MATCH
[2026-06-29 01:06:31] PAIR: img1=junior_extra_06.jpeg, img2=20260602_212521.jpg, score=0.9552, label=0, decision=NO_MATCH
[2026-06-29 01:06:33] PAIR: img1=alessandra_boa_frontal_30cm..jpeg, img2=junior_boa_frontal_30cm.jpeg, score=0.8490, label=0, decision=NO_MATCH
[2026-06-29 01:06:33] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=francisca_extra_06.jpg, score=0.9489, label=0, decision=NO_MATCH
[2026-06-29 01:06:34] PAIR: img1=angela_extra_10.jpg, img2=junior_extra_07.jpeg, score=0.9074, label=0, decision=NO_MATCH
[2026-06-29 01:06:34] PAIR: img1=20260602_212704.jpg, img2=junior_extra_08.jpeg, score=0.9518, label=0, decision=NO_MATCH
[2026-06-29 01:06:35] PAIR: img1=20260602_211823.jpg, img2=abraao_baixa_frontal.jpg, score=0.8445, label=0, decision=NO_MATCH
[2026-06-29 01:06:35] PAIR: img1=francisca_extra_13.jpg, img2=angela_extra_01.jpg, score=0.9163, label=0, decision=NO_MATCH
[2026-06-29 01:06:35] PAIR: img1=francisca_baixa_45_esq.jpg, img2=abraao_baixa_45_dir.jpg, score=0.8259, label=0, decision=NO_MATCH
[2026-06-29 01:06:36] PAIR: img1=20260602_212025.jpg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.9134, label=0, decision=NO_MATCH
[2026-06-29 01:06:37] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13 (2).jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.7758, label=0, decision=NO_MATCH
[2026-06-29 01:06:37] PAIR: img1=francisca_extra_13.jpg, img2=20260602_212016.jpg, score=0.9866, label=0, decision=NO_MATCH
[2026-06-29 01:06:38] PAIR: img1=angela_extra_07.jpg, img2=junior_boa_frontal_30cm.jpeg, score=0.9478, label=0, decision=NO_MATCH
[2026-06-29 01:06:38] PAIR: img1=20260602_212513.jpg, img2=francisca_extra_09.jpg, score=0.8272, label=0, decision=NO_MATCH
[2026-06-29 01:06:39] PAIR: img1=20260602_211812.jpg, img2=willa_extra_05.jpg, score=0.8687, label=0, decision=NO_MATCH
[2026-06-29 01:06:39] PAIR: img1=junior_baixa_45_1m.jpeg, img2=20260602_212035.jpg, score=0.9568, label=0, decision=NO_MATCH
[2026-06-29 01:06:40] PAIR: img1=bia_moderada_45_1m.jpeg, img2=angela_boa_45_esq.jpg, score=0.9080, label=0, decision=NO_MATCH
[2026-06-29 01:06:41] PAIR: img1=20260602_212631.jpg, img2=angela_extra_13.jpg, score=0.8855, label=0, decision=NO_MATCH
[2026-06-29 01:06:41] PAIR: img1=willa_extra_08.jpg, img2=angela_extra_06.jpg, score=0.7982, label=0, decision=NO_MATCH
[2026-06-29 01:06:42] PAIR: img1=alessandra_extra_08.jpeg, img2=bia_boa_frontal_30cm..jpeg, score=0.7650, label=0, decision=NO_MATCH
[2026-06-29 01:06:42] PAIR: img1=abraao_extra_05.jpg, img2=francisca_extra_02.jpg, score=0.8914, label=0, decision=NO_MATCH
[2026-06-29 01:06:43] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=bia_extra_04.jpeg, score=0.9151, label=0, decision=NO_MATCH
[2026-06-29 01:06:44] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, img2=20260602_212621.jpg, score=0.9129, label=0, decision=NO_MATCH
[2026-06-29 01:06:44] PAIR: img1=alessandra_baixa_frontal_30cm.jpeg, img2=junior_moderada_45_1m.jpeg, score=0.9498, label=0, decision=NO_MATCH
[2026-06-29 01:06:45] PAIR: img1=francisca_extra_14.jpg, img2=willa_moderada_45_30cm.jpg, score=0.9217, label=0, decision=NO_MATCH
[2026-06-29 01:06:45] PAIR: img1=willa_extra_05.jpg, img2=angela_extra_07.jpg, score=0.8323, label=0, decision=NO_MATCH
[2026-06-29 01:06:46] PAIR: img1=junior_moderada_45_1m.jpeg, img2=abraao_extra_02.jpg, score=0.9502, label=0, decision=NO_MATCH
[2026-06-29 01:06:47] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17.jpeg, img2=bia_extra_05.jpeg, score=0.8513, label=0, decision=NO_MATCH
[2026-06-29 01:06:47] PAIR: img1=junior_extra_08.jpeg, img2=willa_extra_08.jpg, score=0.9314, label=0, decision=NO_MATCH
[2026-06-29 01:06:48] PAIR: img1=willa_extra_09.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.8685, label=0, decision=NO_MATCH
[2026-06-29 01:06:48] PAIR: img1=20260602_212635.jpg, img2=angela_baixa_frontal.jpg, score=0.8354, label=0, decision=NO_MATCH
[2026-06-29 01:06:49] PAIR: img1=20260602_211826.jpg, img2=francisca_boa_45_esq.jpg, score=0.9507, label=0, decision=NO_MATCH
[2026-06-29 01:06:49] PAIR: img1=angela_extra_06.jpg, img2=20260602_212511.jpg, score=0.8474, label=0, decision=NO_MATCH
[2026-06-29 01:06:50] PAIR: img1=bia_extra_03.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (2).jpeg, score=0.6654, label=0, decision=NO_MATCH
[2026-06-29 01:06:50] PAIR: img1=abraao_extra_09.jpg, img2=20260602_212740.jpg, score=0.7948, label=0, decision=NO_MATCH
[2026-06-29 01:06:51] PAIR: img1=bia_extra_06.jpeg, img2=20260602_192040.jpg, score=0.9164, label=0, decision=NO_MATCH
[2026-06-29 01:06:52] PAIR: img1=bia_boa_45_1m..jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.8364, label=0, decision=NO_MATCH
[2026-06-29 01:06:52] PAIR: img1=20260602_212513.jpg, img2=angela_extra_11.jpg, score=0.6878, label=0, decision=NO_MATCH
[2026-06-29 01:06:53] PAIR: img1=alessandra_baixa_45_30cm.jpeg, img2=angela_boa_frontal.jpg, score=0.8573, label=0, decision=NO_MATCH
[2026-06-29 01:06:53] PAIR: img1=francisca_extra_11.jpg, img2=angela_extra_07.jpg, score=0.7390, label=0, decision=NO_MATCH
[2026-06-29 01:06:54] PAIR: img1=willa_extra_02.jpg, img2=alessandra_baixa_frontal_1m.jpeg, score=0.9253, label=0, decision=NO_MATCH
[2026-06-29 01:06:55] PAIR: img1=bia_moderada_frontal_30cm.jpeg, img2=20260602_212740.jpg, score=0.9026, label=0, decision=NO_MATCH
[2026-06-29 01:06:55] PAIR: img1=20260602_212635.jpg, img2=angela_extra_08.jpg, score=0.8220, label=0, decision=NO_MATCH
[2026-06-29 01:06:56] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=angela_boa_frontal.jpg, score=0.7896, label=0, decision=NO_MATCH
[2026-06-29 01:06:56] PAIR: img1=willa_boa_45_30cm.jpg, img2=20260602_211823.jpg, score=0.8710, label=0, decision=NO_MATCH
[2026-06-29 01:06:57] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=julia_boa_frontal.jpg, score=0.9599, label=0, decision=NO_MATCH
[2026-06-29 01:06:58] PAIR: img1=abraao_extra_06.jpg, img2=bia_extra_05.jpeg, score=0.9093, label=0, decision=NO_MATCH
[2026-06-29 01:06:58] PAIR: img1=20260602_192040.jpg, img2=abraao_boa_frontal.jpg, score=0.8438, label=0, decision=NO_MATCH
[2026-06-29 01:06:59] PAIR: img1=20260602_212035.jpg, img2=willa_extra_06.jpg, score=0.8882, label=0, decision=NO_MATCH
[2026-06-29 01:06:59] PAIR: img1=angela_boa_frontal.jpg, img2=abraao_extra_09.jpg, score=0.9147, label=0, decision=NO_MATCH
[2026-06-29 01:07:00] PAIR: img1=willa_moderada_45_30cm.jpg, img2=alessandra_moderada_45_1m.jpeg, score=0.9203, label=0, decision=NO_MATCH
[2026-06-29 01:07:00] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (3).jpeg, img2=20260602_211917.jpg, score=0.8364, label=0, decision=NO_MATCH
[2026-06-29 01:07:01] PAIR: img1=alessandra_extra_06.jpeg, img2=20260602_211836.jpg, score=0.8436, label=0, decision=NO_MATCH
[2026-06-29 01:07:01] PAIR: img1=20260602_212712.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.9276, label=0, decision=NO_MATCH
[2026-06-29 01:07:02] PAIR: img1=willa_extra_06.jpg, img2=abraao_boa_45_.jpg, score=0.8401, label=0, decision=NO_MATCH
[2026-06-29 01:07:02] PAIR: img1=francisca_extra_08.jpg, img2=20260602_211837.jpg, score=0.9092, label=0, decision=NO_MATCH
[2026-06-29 01:07:03] PAIR: img1=bia_baixa_45_1m.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.8430, label=0, decision=NO_MATCH
[2026-06-29 01:07:03] PAIR: img1=20260602_212019.jpg, img2=abraao_baixa_45_dir.jpg, score=0.9296, label=0, decision=NO_MATCH
[2026-06-29 01:07:04] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (1).jpeg, img2=bia_extra_03.jpeg, score=0.6603, label=0, decision=NO_MATCH
[2026-06-29 01:07:04] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, img2=junior_boa_45_1m.jpeg, score=0.9186, label=0, decision=NO_MATCH
[2026-06-29 01:07:05] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, img2=francisca_extra_13.jpg, score=0.9360, label=0, decision=NO_MATCH
[2026-06-29 01:07:05] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=junior_extra_01.jpeg, score=0.7940, label=0, decision=NO_MATCH
[2026-06-29 01:07:06] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (3).jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.7034, label=0, decision=NO_MATCH
[2026-06-29 01:07:06] PAIR: img1=20260602_211823.jpg, img2=20260602_212712.jpg, score=0.9253, label=0, decision=NO_MATCH
[2026-06-29 01:07:07] PAIR: img1=20260602_212016.jpg, img2=willa_boa_45_30cm.jpg, score=0.8264, label=0, decision=NO_MATCH
[2026-06-29 01:07:07] PAIR: img1=francisca_extra_07.jpg, img2=junior_boa_45_1m.jpeg, score=0.9324, label=0, decision=NO_MATCH
[2026-06-29 01:07:08] PAIR: img1=abraao_extra_08.jpg, img2=bia_boa_45_30cm.jpeg, score=0.9214, label=0, decision=NO_MATCH
[2026-06-29 01:07:09] PAIR: img1=abraao_extra_10.jpg, img2=bia_extra_05.jpeg, score=0.8872, label=0, decision=NO_MATCH
[2026-06-29 01:07:10] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=20260602_212035.jpg, score=0.9539, label=0, decision=NO_MATCH
[2026-06-29 01:07:10] PAIR: img1=alessandra_extra_05.jpeg, img2=20260602_192040.jpg, score=0.7433, label=0, decision=NO_MATCH
[2026-06-29 01:07:11] PAIR: img1=abraao_extra_09.jpg, img2=angela_extra_08.jpg, score=0.8406, label=0, decision=NO_MATCH
[2026-06-29 01:07:11] PAIR: img1=abraao_extra_02.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.7843, label=0, decision=NO_MATCH
[2026-06-29 01:07:12] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=abraao_baixa_45_esq.jpg, score=0.9661, label=0, decision=NO_MATCH
[2026-06-29 01:07:13] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=willa_extra_09.jpg, score=0.9016, label=0, decision=NO_MATCH
[2026-06-29 01:07:13] PAIR: img1=francisca_boa_frontal.jpg, img2=alessandra_extra_08.jpeg, score=0.9491, label=0, decision=NO_MATCH
[2026-06-29 01:07:14] PAIR: img1=20260602_212633.jpg, img2=alessandra_moderada_45_1m.jpeg, score=0.8663, label=0, decision=NO_MATCH
[2026-06-29 01:07:14] PAIR: img1=francisca_baixa_45_dir.jpg, img2=bia_moderada_frontal_30cm.jpeg, score=0.9620, label=0, decision=NO_MATCH
[2026-06-29 01:07:15] PAIR: img1=20260602_211836.jpg, img2=20260602_212521.jpg, score=0.8853, label=0, decision=NO_MATCH
[2026-06-29 01:07:16] PAIR: img1=alessandra_boa_frontal_30cm..jpeg, img2=junior_baixa_45_1m.jpeg, score=0.8654, label=0, decision=NO_MATCH
